id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
"4807","3029","TARNEIT","VIC","144.705831","-37.837165","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8091678","144.6672079","21305136514","21305136514","213051365","Tarneit","21305","Wyndham","213","Melbourne - West","1","1","1","1","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","Lalor","Outer Metropolitan"
"4808","3029","TRUGANINA","VIC","144.705831","-37.837165","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8282806","144.7082568","21305136603","21305136632","213051366","Truganina","21305","Wyndham","213","Melbourne - West","1","1","1","1","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","Lalor","Outer Metropolitan"
"4809","3030","CHARTWELL","VIC","144.64209","-37.91624","Melbourne Metro","","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.7935","144.764","21301133021","21301133055","213011330","Deer Park - Derrimut","21301","Brimbank","213","Melbourne - West","1","1","1","1","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","Lalor","Outer Metropolitan"
"4810","3030","COCOROC","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.9686685","144.6215012","21305136803","21305136803","213051368","Werribee - South","21305","Wyndham","213","Melbourne - West","2","2","2","2","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","Lalor","Outer Metropolitan"
"4812","3030","POINT COOK","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.9178086","144.7477259","21305136411","21305146606","213051466","Point Cook - South","21305","Wyndham","213","Melbourne - West","1","1","1","1","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","Lalor","Outer Metropolitan"
"4813","3030","QUANDONG","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8414477","144.5470351","21305136925","21305136968","213051369","Wyndham Vale","21305","Wyndham","213","Melbourne - West","2","2","2","2","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","Lalor","Outer Metropolitan"
"4814","3030","WERRIBEE","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.8997995","144.6641401","21305136805","21305136805","213051368","Werribee - South","21305","Wyndham","213","Melbourne - West","1","1","1","1","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","Lalor","Outer Metropolitan"
"4815","3030","WERRIBEE SOUTH","VIC","144.64209","-37.91624","HOPPERS CROSSING DEL CENTRE","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.937","144.697","21305136818","21305136818","213051368","Werribee - South","21305","Wyndham","213","Melbourne - West","2","2","2","2","Lalor","","V1","PHN201","North Western Melbourne","Wyndham","Lalor","Outer Metropolitan"
"4816","3031","FLEMINGTON","VIC","144.923403","-37.79119","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","20604","Melbourne City","206","Melbourne - Inner","R1","-37.7833035","144.9277474","20603111511","20603111511","206031115","Flemington","20603","Essendon","206","Melbourne - Inner","1","1","1","1","Melbourne","4.22009563446045","V1","PHN201","North Western Melbourne","Moonee Valley","Melbourne","Inner Metropolitan"
"4817","3031","KENSINGTON","VIC","144.923403","-37.79119","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","20604","Melbourne City","206","Melbourne - Inner","R1","-37.7941207","144.9276659","20604112116","20604112116","206041121","Kensington (Vic.)","20604","Melbourne City","206","Melbourne - Inner","1","1","1","1","Melbourne","4.22009563446045","V1","PHN201","North Western Melbourne","Moonee Valley","Melbourne","Inner Metropolitan"
"4818","3032","ASCOT VALE","VIC","144.897221","-37.774486","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21303","Maribyrnong","213","Melbourne - West","R1","-37.7767444","144.9110705","20603111304","20603111304","206031113","Ascot Vale","20603","Essendon","206","Melbourne - Inner","1","1","1","1","Maribyrnong","2.21517205238342","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4819","3032","HIGHPOINT CITY","VIC","144.897221","-37.774486","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21303","Maribyrnong","213","Melbourne - West","R1","-37.7732279","144.8893046","21303134904","21303134904","213031349","Maribyrnong","21303","Maribyrnong","213","Melbourne - West","1","1","1","1","Maribyrnong","2.21517205238342","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4820","3032","MARIBYRNONG","VIC","144.897221","-37.774486","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21303","Maribyrnong","213","Melbourne - West","R1","-37.7695602","144.8820803","21303134912","21303134917","213031349","Maribyrnong","21303","Maribyrnong","213","Melbourne - West","1","1","1","1","Maribyrnong","2.21517205238342","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4821","3032","TRAVANCORE","VIC","144.897221","-37.774486","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21303","Maribyrnong","213","Melbourne - West","R1","-37.778","144.935","20603111516","20603111516","206031115","Flemington","20603","Essendon","206","Melbourne - Inner","1","1","1","1","Maribyrnong","2.21517205238342","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4822","3033","KEILOR EAST","VIC","144.857638","-37.74107","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21301","Brimbank","213","Melbourne - West","R1","-37.7343192","144.8566207","21001122818","21001122818","210011228","Keilor","21001","Keilor","210","Melbourne - North West","1","1","1","1","Maribyrnong","65.5374374389648","V1","PHN201","North Western Melbourne","Moonee Valley","Maribyrnong","Inner Metropolitan"
"4823","3034","AVONDALE HEIGHTS","VIC","144.86194","-37.761235","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21001","Keilor","210","Melbourne - North West","R1","-37.7628247","144.8648709","21001122916","21001122916","210011229","Keilor East","21001","Keilor","210","Melbourne - North West","1","1","1","1","Maribyrnong","45.4558715820313","V1","PHN201","North Western Melbourne","Moonee Valley","Maribyrnong","Inner Metropolitan"
"4824","3036","KEILOR","VIC","144.82246","-37.705324","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21301","Brimbank","213","Melbourne - West","R1","-37.712","144.831","21001122824","21001122824","210011228","Keilor","21001","Keilor","210","Melbourne - North West","1","1","1","1","Fraser","","V1","PHN201","North Western Melbourne","Hume","Fraser","Inner Metropolitan"
"4825","3036","KEILOR NORTH","VIC","144.82246","-37.705324","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21301","Brimbank","213","Melbourne - West","R1","-37.68","144.784","21301134010","21301134010","213011340","Taylors Lakes","21301","Brimbank","213","Melbourne - West","1","1","1","1","Fraser","","V1","PHN201","North Western Melbourne","Hume","Fraser","Inner Metropolitan"
"4826","3037","CALDER PARK","VIC","144.780474","-37.715579","Melbourne Metro","","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.679","144.762","21301134014","21301134014","213011340","Taylors Lakes","21301","Brimbank","213","Melbourne - West","1","1","1","1","Gorton","","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"4827","3037","DELAHEY","VIC","144.780474","-37.715579","ST ALBANS DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.719","144.777","21301133102","21301133102","213011331","Delahey","21301","Brimbank","213","Melbourne - West","1","1","1","1","Gorton","","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"4828","3037","HILLSIDE","VIC","144.780474","-37.715579","ST ALBANS DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.687","144.743","21304135518","21304135518","213041355","Hillside","21304","Melton - Bacchus Marsh","213","Melbourne - West","1","1","1","1","Gorton","","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"4829","3037","PLUMPTON","VIC","144.780474","-37.715579","Melbourne Metro","","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.694","144.752","21304135516","21304135516","213041355","Hillside","21304","Melton - Bacchus Marsh","213","Melbourne - West","1","1","1","1","Gorton","","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"4830","3037","SYDENHAM","VIC","144.780474","-37.715579","ST ALBANS DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.702","144.767","21301133920","21301133920","213011339","Sydenham","21301","Brimbank","213","Melbourne - West","1","1","1","1","Gorton","","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"4831","3037","TAYLORS HILL","VIC","144.780474","-37.715579","ST ALBANS DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.715","144.751","21304136024","21304136029","213041360","Taylors Hill","21304","Melton - Bacchus Marsh","213","Melbourne - West","1","1","1","1","Gorton","","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"4832","3038","KEILOR DOWNS","VIC","144.766873","-37.700454","ST ALBANS DC","Delivery Area","Updated 6-Feb-2020","21301","Brimbank","213","Melbourne - West","R1","-37.722","144.803","21301133227","21301133227","213011332","Keilor Downs","21301","Brimbank","213","Melbourne - West","1","1","1","1","Fraser","113.328323364258","V1","PHN201","North Western Melbourne","Brimbank","Fraser","Inner Metropolitan"
"4833","3038","KEILOR LODGE","VIC","144.766873","-37.700454","ST ALBANS DC","Delivery Area","Updated 6-Feb-2020","21301","Brimbank","213","Melbourne - West","R1","-37.6982783","144.7988921","21301134034","21301134034","213011340","Taylors Lakes","21301","Brimbank","213","Melbourne - West","1","1","1","1","Fraser","113.328323364258","V1","PHN201","North Western Melbourne","Brimbank","Fraser","Inner Metropolitan"
"4834","3038","TAYLORS LAKES","VIC","144.766873","-37.700454","ST ALBANS DC","Delivery Area","Updated 6-Feb-2020","21301","Brimbank","213","Melbourne - West","R1","-37.6973477","144.7811982","21301134039","21301134039","213011340","Taylors Lakes","21301","Brimbank","213","Melbourne - West","1","1","1","1","Fraser","113.328323364258","V1","PHN201","North Western Melbourne","Brimbank","Fraser","Inner Metropolitan"
"4835","3038","WATERGARDENS","VIC","144.766873","-37.700454","ST ALBANS DC","Delivery Area","Updated 6-Feb-2020","21301","Brimbank","213","Melbourne - West","R1","-37.699141","144.776823","21301134039","21301134039","213011340","Taylors Lakes","21301","Brimbank","213","Melbourne - West","1","1","1","1","Fraser","113.328323364258","V1","PHN201","North Western Melbourne","Brimbank","Fraser","Inner Metropolitan"
"4836","3039","MOONEE PONDS","VIC","144.922995","-37.766184","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","20603","Essendon","206","Melbourne - Inner","R1","-37.7675363","144.9198932","20603111605","20603111605","206031116","Moonee Ponds","20603","Essendon","206","Melbourne - Inner","1","1","1","1","Maribyrnong","","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4837","3040","ABERFELDIE","VIC","144.902556","-37.751845","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21001","Keilor","210","Melbourne - North West","R1","-37.762","144.901","20603111415","20603111415","206031114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","1","1","1","1","Maribyrnong","","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4838","3040","ESSENDON","VIC","144.902556","-37.751845","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21001","Keilor","210","Melbourne - North West","R1","-37.7504821","144.9143187","20603111444","20603111444","206031114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","1","1","1","1","Maribyrnong","","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4839","3040","ESSENDON WEST","VIC","144.902556","-37.751845","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21001","Keilor","210","Melbourne - North West","R1","-37.755","144.883","21001123012","21001123012","210011230","Niddrie - Essendon West","21001","Keilor","210","Melbourne - North West","1","1","1","1","Maribyrnong","","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"20759","3041","ESSENDON FIELDS","VIC","144.9011039","-37.72674618","Melbourne Metro","Delivery Area","Updated 6-Feb-2020","21003","Moreland - North","210","Melbourne - North West","R1","-37.7263","144.897","21001122701","21001122701","210011227","Essendon Airport","21001","Keilor","210","Melbourne - North West","1","1","1","1","Maribyrnong","80.5304412841797","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4840","3041","ESSENDON NORTH","VIC","144.904815","-37.731464","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21003","Moreland - North","210","Melbourne - North West","R1","-37.7383196","144.8992556","20603111426","20603111426","206031114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","1","1","1","1","Maribyrnong","80.5304412841797","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4841","3041","STRATHMORE","VIC","144.904815","-37.731464","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21003","Moreland - North","210","Melbourne - North West","R1","-37.7358112","144.9191456","21001123107","21001123107","210011231","Strathmore","21001","Keilor","210","Melbourne - North West","1","1","1","1","Maribyrnong","80.5304412841797","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4842","3041","STRATHMORE HEIGHTS","VIC","144.904815","-37.731464","MOONEE PONDS DC","Delivery Area","Updated 6-Feb-2020","21003","Moreland - North","210","Melbourne - North West","R1","-37.713","144.897","21001123113","21001123113","210011231","Strathmore","21001","Keilor","210","Melbourne - North West","1","1","1","1","Maribyrnong","80.5304412841797","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4843","3042","AIRPORT WEST","VIC","144.866305","-37.727529","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21001","Keilor","210","Melbourne - North West","R1","-37.726234","144.8813526","21001122604","21001122604","210011226","Airport West","21001","Keilor","210","Melbourne - North West","1","1","1","1","Maribyrnong","-3492","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4844","3042","KEILOR PARK","VIC","144.866305","-37.727529","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21001","Keilor","210","Melbourne - North West","R1","-37.7200817","144.8514577","21001122825","21001122825","210011228","Keilor","21001","Keilor","210","Melbourne - North West","1","1","1","1","Maribyrnong","-3492","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
"4845","3042","NIDDRIE","VIC","144.866305","-37.727529","NIDDRIE DC","Delivery Area","Updated 6-Feb-2020","21001","Keilor","210","Melbourne - North West","R1","-37.7392692","144.8864718","21001123003","21001123003","210011230","Niddrie - Essendon West","21001","Keilor","210","Melbourne - North West","1","1","1","1","Maribyrnong","-3492","V1","PHN201","North Western Melbourne","Moreland","Maribyrnong","Inner Metropolitan"
